blockgroupID,mural_presence,log_income,pop,area,black_prop,vacantprop,comresprop,pos_control,pos_control_w_noise
67_6,0,9.37381884096866,964,1001237.571,0.799792531,0.069186295,0.037278186,-10,-10
67_7,0,9.39607277189222,1307,2807834.21,0.799540933,0.068847525,0.043147063,-11,-11
69_1,0,8.57546209954021,1212,5605931.339,0.952970297,0.178093587,0,-12,-12
69_2,0,9.76232713274711,678,1630428.465,0.914454277,0.260993418,0.036557081,-13,-13
69_3,0,9.26416545867109,649,1435622.705,0.929121726,0.038082148,0.057209538,-14,-14
7_2,0,11.0031326410162,1550,1509841.639,0.136774194,0.010903249,0.67579807,-15,-15
70_1,0,10.2444496944302,923,767192.6638,0.965330444,0.004642615,0.069247349,-16,-16
70_2,0,9.53834831589953,699,684300.4697,0.924177396,0.017479801,0.003889412,-17,-17
70_4,0,9.75411709588186,693,631800.0457,0.933621934,0.022043525,0.092187715,-18,-18
71.01_1,0,9.82585028280898,817,739743.7991,0.935128519,0.0349808,0.07744414,-19,-19
71.01_2,0,9.56317796268366,958,914782.8399,0.934237996,0.017568035,0.130693633,-20,-20
71.02_1,0,9.56878375131088,1051,878487.4647,0.964795433,0.021404728,0.010024396,-21,-21
71.02_2,0,9.45922963970881,1195,966486.0485,0.946443515,0.020137296,0.014955424,-22,-22
71.02_3,0,9.72412162356781,1069,959966.7379,0.95696913,0.012298956,0.015156452,-23,-23
71.02_4,0,9.65745912868446,826,802101.0189,0.962469734,0.068180228,0.014417839,-24,-24
71.02_5,0,9.28340494283319,783,860512.9507,0.960408685,0.032980759,0.047103485,-25,-25
72_1,0,9.31569088758401,989,993526.9241,0.944388271,0.02805898,0.036520392,-26,-26
72_2,0,9.50196466366059,703,1217238.929,0.924608819,0.011557832,0.182849675,-27,-27
72_3,0,9.59464993801156,633,466040.6915,0.95892575,0.004124179,0.014745351,-28,-28
72_4,0,9.64678721769308,720,564301.9698,0.927777778,0.002174783,0.015341919,-29,-29
72_5,0,9.74747681053197,751,565755.3225,0.93608522,0.001822681,0.021712564,-30,-30
72_6,0,9.54029139160713,977,1594286.914,0.918116684,0.061765577,0.363370375,-31,-31
73_1,0,9.54509685181389,828,744128.9424,0.887681159,0.016687917,0.033530907,-32,-32
73_2,0,9.63639211369274,764,744683.7708,0.918848168,0.016372683,0.008047549,-33,-33
73_3,0,9.86511048341512,612,1012955.658,0.825163399,0.053396016,0.067375811,-34,-34
73_4,0,9.48143564082356,884,1659141.219,0.852941176,0.040510259,0.243104242,-35,-35
74_1,0,9.7599058240581,667,783388.943,0.634182909,0.039281607,0.092860919,-36,-36
74_3,0,9.61146273065021,874,1045672.792,0.897025172,0.017690367,0.007030076,-37,-37
74_4,0,9.43260353586309,1425,1745953.616,0.911578947,0.028394222,0.073746007,-38,-38
74_5,0,10.0075322028227,725,1426265.061,0.957241379,0.060284765,0.160934826,-39,-39
77_2,0,9.58726882194216,1075,1755271.389,0.421395349,0.023301285,0.00691634,-40,-40
78_2,0,10.8291541928888,499,720743.551,0.380761523,0.039370754,0.025131853,-41,-41
78_3,0,10.5371766181459,737,786709.0421,0.568521031,0.036115005,0.095823819,-42,-42
78_5,0,10.3132102508969,1105,949926.5968,0.2760181,0,0.148783955,-43,-43
79_1,0,10.441704582894,977,946621.8955,0.272262027,0.002491758,0,-44,-44
79_2,0,10.4524756373965,1336,1209211.354,0.256736527,0,0.043413976,-45,-45
79_3,0,9.81618522413333,1152,969602.102,0.456597222,0.007390274,0.028706079,-46,-46
79_4,0,10.2895659468441,1088,936377.7089,0.518382353,0,0,-47,-47
8.03_1,0,10.3501265932271,794,391410.9135,0.023929471,0,0.144455647,-48,-48
8.03_2,0,11.166695778893,1070,472653.1533,0.020560748,0,0.21859959,-49,-49
8.03_3,0,11.1137753750948,694,598195.8077,0.027377522,0,0.175728315,-50,-50
8.03_4,0,11.4229788753648,1043,180068.8496,0.013422819,0,0.225958727,-51,-51
8.04_1,0,11.5553429859609,1398,776393.4752,0.022889843,0,0.51490747,-52,-52
8.04_2,0,10.8696155192575,875,323887.7015,0.036571429,0,0.450783935,-53,-53
8.04_3,0,11.5089877222276,1336,462852.6969,0.025449102,0,0.542203528,-10,-10
80_1,0,10.142425709749,1025,1268524.461,0.731707317,0.013420526,0.030174573,-11,-11
80_3,0,9.74794423677478,762,843985.6711,0.939632546,0.017549947,0.058198427,-12,-12
81.01_1,0,10.9061394500583,1066,1027493.621,0.92120075,0.016508781,0.096461872,-13,-13
81.01_2,0,9.38974100034247,1123,964114.3379,0.957257346,0.00491463,0.021282667,-14,-14
81.01_3,0,9.7291936874294,569,627332.2543,0.971880492,0.004970167,0.033023784,-15,-15
81.02_1,0,9.57595523548439,844,617424.5745,0.956161137,0.006067439,0.024286178,-16,-16
81.02_2,0,9.77747071195264,933,639993.5289,0.953912111,0.003727636,0.014719526,-17,-17
81.02_3,0,9.62397204275074,832,629686.4257,0.949519231,0.011170816,0.021811351,-18,-18
81.02_4,0,9.70521952391249,1584,1338699.857,0.95770202,0.005566743,0.030015297,-19,-19
81.02_5,0,9.88098628718961,835,670356.0842,0.936526946,0.009844272,0.028937834,-20,-20
82_1,0,9.51907429112457,1054,886079.7733,0.928842505,0.013046385,0.0381233,-21,-21
82_2,0,9.89767066721456,1043,723667.1328,0.967401726,0.001250674,0.003242736,-22,-22
82_3,0,10.0027444791335,1013,988895.0601,0.942744324,0.002953896,0.021987022,-23,-23
82_5,0,9.27237576289563,646,2796056.572,0.941176471,0.009557898,0.059720933,-24,-24
82_6,0,10.1326529361688,1357,1880158.314,0.950626382,0.003975526,0.001789748,-25,-25
82_7,0,9.89050362497783,877,952469.8239,0.971493729,0.006914549,0.018598917,-26,-26
83.01_2,0,9.59376434920747,1791,1224472.654,0.911222781,0.004478923,0.042840818,-27,-27
83.02_1,0,10.3118152262578,917,956046.127,0.936750273,0.015928672,0.08020435,-28,-28
83.02_3,0,9.6327936931132,904,942644.9452,0.931415929,0.035910652,0.140257567,-29,-29
83.02_4,0,9.76129014682633,1008,943181.8266,0.948412698,0.02423915,0.099249345,-30,-30
84_1,0,9.52178779797823,1019,860545.3777,0.935230618,0.026341183,0.055729841,-31,-31
84_2,0,9.23610557986221,788,696555.2338,0.908629442,0.008742322,0.106610057,-32,-32
84_3,0,10.4208219482149,686,478999.3668,0.932944606,0.004131012,0.018678255,-33,-33
84_5,0,9.91936090169242,644,656269.55,0.944099379,0.004063481,0.056093834,-34,-34
84_6,0,9.69769263955653,634,1272735.794,0.957413249,0.034452603,0.178297681,-35,-35
85_1,0,9.53017496744437,713,940348.4898,0.904628331,0.009748759,0.179250481,-36,-36
85_2,0,10.2236489157298,771,786774.9158,0.932555123,0.024037704,0.149045934,-37,-37
85_3,0,10.0742846234781,911,942458.4898,0.778265642,0.04444755,0.098945188,-38,-38
85_4,0,9.454540665816,736,659426.5453,0.936141304,0.01420375,0.079645027,-39,-39
85_5,0,9.22916212621677,1189,1103611.422,0.926829268,0.013258823,0.059421671,-40,-40
86.01_1,0,9.5192945797035,1020,1412164.251,0.590196078,0.014033432,0.171083453,-41,-41
86.01_2,0,10.4138230562129,1927,1301378.901,0.242864556,0.005329459,0.054708411,-42,-42
86.02_2,0,9.86068443021082,1230,905398.8872,0.802439024,0.036256392,0.048254827,-43,-43
86.02_3,0,9.39490940131062,844,864831.7613,0.828199052,0.003599829,0,-44,-44
87.01_3,0,9.82173505066387,1916,1052788.842,0.114300626,0.003334494,0.138724619,-45,-45
87.02_2,0,9.93042155377621,1262,926136.2245,0.077654517,0.009677667,0.011787735,-46,-46
88.01_1,0,8.33663008763715,552,1152381.158,0.057971014,0,0.279962555,-47,-47
88.01_2,0,9.19502366786429,436,832390.8683,0.128440367,0,0.634828971,-48,-48
88.02_1,0,9.02833876399315,945,755872.7259,0.044444444,0.004909308,0.020134775,-49,-49
88.02_3,0,7.68202151082687,3628,1331440.232,0.121554576,0.00370693,0.248836634,-50,-50
88.02_4,0,7.98104975966596,1224,1011653.019,0.025326797,0.010875663,0.055979058,-51,-51
9.02_1,0,11.1122090638843,1407,891710.7567,0.063255153,0.005752032,0.103421035,-52,-52
9.02_2,0,10.3796906751496,1366,775753.3984,0.059297218,0,0.259185062,-53,-53
90_1,0,10.6495117726968,635,723286.0643,0.097637795,0.005966641,0.067727439,-10,-10
90_2,0,8.50694081495189,2036,902078.0233,0.055009823,0.007660971,0.004160386,-11,-11
90_3,0,8.98256109225744,1401,1690337.699,0.157030692,0.018407323,0.311595956,-12,-12
90_4,0,8.22710823434815,1504,1373999.988,0.027260638,0,0.263189087,-13,-13
93_1,0,9.20643274714516,641,569600.7802,0.918876755,0.009889212,0.045760989,-14,-14
93_2,0,9.11239672764606,837,766316.3693,0.925925926,0.031605193,0.01935645,-15,-15
93_5,0,9.61567213786133,1310,1260981.711,0.941221374,0.04486506,0.095671598,-16,-16
94_1,0,9.81651253852172,673,627840.1757,0.959881129,0.041820299,0.015455327,-17,-17
95_1,0,9.47262771040802,596,798528.3357,0.959731544,0.007612938,0.027407547,-18,-18
95_2,0,9.05497228474248,690,524687.4643,0.952173913,0.0405866,0.014789242,-19,-19
95_3,0,9.1557785839835,988,1069245.455,0.94534413,0.086890427,0.127825027,-20,-20
95_4,0,9.64814358799629,1039,1037346.593,0.948026949,0.018658848,0.081741651,-21,-21
96_1,0,9.68526935174441,1203,1435645.343,0.928512053,0.038351215,0.105765619,-22,-22
96_4,0,10.0268549664864,802,811140.8678,0.942643392,0.013155307,0.056852822,-23,-23
96_5,0,9.28405540979846,672,807451.8349,0.922619048,0.034612692,0.136703415,-24,-24
98.01_1,0,10.1963437162616,1057,1274191.951,0.814569536,0.00156357,0.178715364,-25,-25
98.01_2,0,9.78498550845513,1127,1929419.451,0.827861579,0,0.285090415,-26,-26
98.02_1,0,10.0255724330864,1714,1699200.984,0.852975496,0,0.022192987,-27,-27
98.02_2,0,9.85964015275585,2024,2906449.279,0.828557312,0,0.146827312,-28,-28
98.02_3,0,9.88974353474387,1737,1963298.962,0.81865285,0,0.18677072,-29,-29
9801_1,0,10.9788312142649,74,61528645.33,0.054054054,0.000433784,0.01059205,-30,-30
9802_1,0,10.0975317960251,504,58688060.03,0.01984127,0.003025781,0,-31,-31
9803_1,0,NA,2,82039497.38,0,0.015874126,1,-32,-32
9805_1,0,NA,0,4468991.411,NA,0,NA,-33,-33
9806_1,0,NA,0,13818423.06,NA,0,0.639109647,-34,-34
9808_1,0,NA,6,23118539.22,0.166666667,0,0.008358046,-35,-35
